지하철역ID,지하철역명,지하철호선ID,지하철호선명,이전지하철역ID,다음지하철역ID,이전지하철역명,다음지하철역명,지하철역X좌표,지하철역Y좌표,환승전호선ID,환승전호선명,환승후호선ID,환승후호선명,차량번호,출입문위치,환승위치
1009000931,삼전,1009,9호선,1009000930,1009000932,종합운동장,석촌고분,37.50454909705648,127.08736363126371,,,,,,,
1009000932,석촌고분,1009,9호선,1009000931,1009000933,삼전,석촌,37.50246245994369,127.0965081858022,,,,,,,
1009000933,석촌,1009,9호선,1009000932,1009000934,석촌고분,송파나루,37.504972845773686,127.10676479806769,,,,,,,
1009000934,송파나루,1009,9호선,1009000933,1009000935,석촌,한성백제,37.51101671275264,127.11266171422028,,,,,,,
1009000935,한성백제,1009,9호선,1009000934,1009000936,송파나루,올림픽공원,37.5165379932802,127.116449169971,,,,,,,
1009000936,올림픽공원,1009,9호선,1009000935,1009000937,한성백제,둔촌오륜,37.5161163241813,127.130252931248,,,,,,,
1009000938,중앙보훈병원,1009,9호선,1009000937,1009000938,둔촌오륜,중앙보훈병원,37.52840258997037,127.1484116781362,,,,,,,
1078330016,가재울,1078,인천2호선,1078330015,1078330017,인천가좌,주안국가산단,37.4841504406643,126.683769149033,,,,,,,
1092004710,정릉,1092,우이신설선,1092004709,1092004711,북한산보국문,성신여대입구,37.602614606648,127.013539545056,,,,,,,
1078330019,시민공원,1078,인천2호선,1078330018,1078330020,주안,석바위시장,37.4583852139167,126.681074618963,,,,,,,
1078330020,석바위시장,1078,인천2호선,1078330019,1078330021,시민공원,인천시청,37.4576690774014,126.692353074376,,,,,,,
1078330021,인천시청,1078,인천2호선,1078330020,1078330022,석바위시장,석천사거리,37.4576690774014,126.692353074376,,,,,,,
1078330022,석천사거리,1078,인천2호선,1078330021,1078330023,인천시청,모래내시장,37.4567884972007,126.710422456642,,,,,,,
1078330023,모래내시장,1078,인천2호선,1078330022,1078330024,석천사거리,만수,37.4558628174958,126.719621557604,,,,,,,
1078330024,만수,1078,인천2호선,1078330023,1078330025,모래내시장,남동구청,37.4549755117309,126.731736248865,,,,,,,
1078330025,남동구청,1078,인천2호선,1078330024,1078330026,만수,인천대공원,37.4481747324298,126.736565773149,,,,,,,
1078330026,인천대공원,1078,인천2호선,1078330025,1078330027,남동구청,운연,37.4484766105613,126.752851963764,,,,,,,
1067080129,천마산,1067,경춘선,1067080128,1067080130,평내호평,마석,37.6592276778117,127.285062700362,,,,,,,
1067080130,마석,1067,경춘선,1067080129,1067080131,천마산,대성리,37.652792215501,127.311686554885,,,,,,,
1067080131,대성리,1067,경춘선,1067080130,1067080132,마석,청평,37.6839900741502,127.379706254541,,,,,,,
1067080132,청평,1067,경춘선,1067080131,1067080133,대성리,상천,37.7355163992466,127.426622860785,,,,,,,
1067080133,상천,1067,경춘선,1067080132,1067080134,청평,가평,37.7701784041516,127.454515681516,,,,,,,
1067080134,가평,1067,경춘선,1067080133,1067080135,상천,굴봉산,37.8145200514507,127.51073942455,,,,,,,
1067080135,굴봉산,1067,경춘선,1067080134,1067080136,가평,백양리,37.8320661917515,127.557769861431,,,,,,,
1067080136,백양리,1067,경춘선,1067080135,1067080137,굴봉산,강촌,37.8307917497493,127.589324987859,,,,,,,
1067080137,강촌,1067,경춘선,1067080136,1067080138,백양리,김유정,37.805721704842,127.634151572422,,,,,,,
1067080138,김유정,1067,경춘선,1067080137,1067080139,강촌,남춘천,37.8184490071056,127.714323967766,,,,,,,
1067080139,남춘천,1067,경춘선,1067080138,1067080140,김유정,춘천,37.8640466747977,127.723850659304,,,,,,,
1067080140,춘천,1067,경춘선,1067080139,1067080140,남춘천,춘천,37.884512737384,127.716698593345,,,,,,,
1069073110,계양,1069,인천1호선,1069073110,1069073111,계양,귤현,37.57151780415308,126.73633456381876,1069.0,인천1호선,1065.0,공항철도,3.0,3.0,3-3
1069073111,귤현,1069,인천1호선,1069073110,1069073112,계양,박촌,37.5662988350728,126.742679119614,,,,,,,
1069073112,박촌,1069,인천1호선,1069073111,1069073113,귤현,임학,37.5536612597496,126.74506746745,,,,,,,
1069073113,임학,1069,인천1호선,1069073112,1069073114,박촌,계산,37.5450120455649,126.738633379569,,,,,,,
1069073114,계산,1069,인천1호선,1069073113,1069073115,임학,경인교대입구,37.5433079533771,126.7277312169,,,,,,,
1003000309,원흥,1003,3호선,1003000317,1003000318,원당,삼송,37.6506921774602,126.87302523491,,,,,,,
1063075319,강매,1063,경의중앙선,1063075320,1063075318,행신,화전,37.6122904718741,126.84449823065069,,,,,,,
1065006501,서울,1065,공항철도,1065006501,1065006502,서울,공덕,37.55332892758497,126.96974961781686,1065.0,공항철도,1001.0,1호선,5.0,1.0,5-1
1065006501,서울,1065,공항철도,1065006501,1065006502,서울,공덕,37.55332892758497,126.96974961781686,1065.0,공항철도,1004.0,4호선,5.0,1.0,5-1
1065006502,공덕,1065,공항철도,1065006501,1065006503,서울,홍대입구,37.5423148868697,126.952602261123,1065.0,공항철도,1005.0,5호선,1.0,4.0,1-4
1065006502,공덕,1065,공항철도,1065006501,1065006503,서울,홍대입구,37.5423148868697,126.952602261123,1065.0,공항철도,1005.0,5호선,6.0,1.0,6-1
1065006502,공덕,1065,공항철도,1065006501,1065006503,서울,홍대입구,37.5423148868697,126.952602261123,1065.0,공항철도,1006.0,6호선,1.0,4.0,1-4
1065006502,공덕,1065,공항철도,1065006501,1065006503,서울,홍대입구,37.5423148868697,126.952602261123,1065.0,공항철도,1006.0,6호선,6.0,1.0,6-1
1065006502,공덕,1065,공항철도,1065006501,1065006503,서울,홍대입구,37.5423148868697,126.952602261123,1065.0,공항철도,1063.0,경의중앙선,1.0,4.0,1-4
1065006503,홍대입구,1065,공항철도,1065006502,1065006504,공덕,디지털미디어시티,37.5573052656667,126.927010430346,1065.0,공항철도,1002.0,2호선,5.0,3.0,5-3
1065006503,홍대입구,1065,공항철도,1065006502,1065006504,공덕,디지털미디어시티,37.5573052656667,126.927010430346,1065.0,공항철도,1002.0,2호선,2.0,2.0,2-2
1065006503,홍대입구,1065,공항철도,1065006502,1065006504,공덕,디지털미디어시티,37.5573052656667,126.927010430346,1065.0,공항철도,1063.0,경의중앙선,2.0,2.0,2-2
1065006503,홍대입구,1065,공항철도,1065006502,1065006504,공덕,디지털미디어시티,37.5573052656667,126.927010430346,1065.0,공항철도,1063.0,경의중앙선,5.0,3.0,5-3
1065006504,디지털미디어시티,1065,공항철도,1065006503,1065065042,홍대입구,마곡나루,37.57752092438604,126.89788185706144,1065.0,공항철도,1006.0,6호선,6.0,4.0,6-4
1065006504,디지털미디어시티,1065,공항철도,1065006503,1065065042,홍대입구,마곡나루,37.57752092438604,126.89788185706144,1065.0,공항철도,1006.0,6호선,2.0,4.0,2-4
1065006504,디지털미디어시티,1065,공항철도,1065006503,1065065042,홍대입구,마곡나루,37.57752092438604,126.89788185706144,1065.0,공항철도,1063.0,경의중앙선,6.0,4.0,6-4
1065006504,디지털미디어시티,1065,공항철도,1065006503,1065065042,홍대입구,마곡나루,37.57752092438604,126.89788185706144,1065.0,공항철도,1063.0,경의중앙선,2.0,4.0,2-4
1065006505,김포공항,1065,공항철도,1065065042,1065006506,마곡나루,계양,37.561829756420224,126.8024731079849,1065.0,공항철도,1005.0,5호선,3.0,4.0,3-4
1065006505,김포공항,1065,공항철도,1065065042,1065006506,마곡나루,계양,37.561829756420224,126.8024731079849,1065.0,공항철도,1005.0,5호선,4.0,1.0,4-1
1065006505,김포공항,1065,공항철도,1065065042,1065006506,마곡나루,계양,37.561829756420224,126.8024731079849,1065.0,공항철도,1009.0,9호선,6.0,4.0,6-4
1065006505,김포공항,1065,공항철도,1065065042,1065006506,마곡나루,계양,37.561829756420224,126.8024731079849,1065.0,공항철도,1009.0,9호선,2.0,2.0,2-2
1065006505,김포공항,1065,공항철도,1065065042,1065006506,마곡나루,계양,37.561829756420224,126.8024731079849,1065.0,공항철도,1005.0,5호선,6.0,4.0,6-4
1065006506,계양,1065,공항철도,1065006505,1065006507,김포공항,검암,37.57177084709832,126.73627367694554,1065.0,공항철도,1069.0,인천1호선,2.0,1.0,2-1
1065006506,계양,1065,공항철도,1065006505,1065006507,김포공항,검암,37.57177084709832,126.73627367694554,1065.0,공항철도,1069.0,인천1호선,5.0,4.0,5-4
1065006507,검암,1065,공항철도,1065006506,1065065071,계양,청라국제도시,37.56925281871912,126.67364220875056,,,,,,,
1065065071,청라국제도시,1065,공항철도,1065006507,1065065072,검암,영종,37.55646453155236,126.62465841357525,,,,,,,
1065006509,공항화물청사,1065,공항철도,1065006508,1065006510,운서,인천공항1터미널,37.4590625046021,126.47751440637,,,,,,,
1065006510,인천공항1터미널,1065,공항철도,1065006509,1065006510,공항화물청사,인천공항1터미널,37.44752854508576,126.45258454579164,,,,,,,
1065006511,인천공항2터미널,1065,공항철도,1065006510,1065006511,인천공항1터미널,인천공항2터미널,37.4688002145258,126.433640888212,,,,,,,
1071075250,오이도,1071,수인선,1071075250,1071075251,오이도,달월,37.362929236026645,126.73892305019992,,,,,,,
1071075251,달월,1071,수인선,1071075250,1071075252,오이도,월곶,37.3800267658985,126.74540347645,1071.0,수인선,1004.0,4호선,3.0,1.0,3-1
1071075252,월곶,1071,수인선,1071075251,1071075253,달월,소래포구,37.3918207044367,126.742707561155,,,,,,,
1063075331,금촌,1063,경의중앙선,1063075333,1063075330,월롱,금릉,37.7662265030421,126.774633255205,,,,,,,
1063075330,금릉,1063,경의중앙선,1063075331,1063075329,금촌,운정,37.7513389843704,126.765410119425,,,,,,,
1063075329,운정,1063,경의중앙선,1063075330,1063075328,금릉,야당,37.72560181256856,126.767163302291,,,,,,,
1063075327,탄현,1063,경의중앙선,1063075328,1063075326,야당,일산,37.6939889446111,126.761078262576,,,,,,,
1063075326,일산,1063,경의중앙선,1063075327,1063075325,탄현,풍산,37.68222907297604,126.7695084298458,,,,,,,
1063075325,풍산,1063,경의중앙선,1063075326,1063075324,일산,백마,37.672668497783,126.78608384011484,,,,,,,
1063075324,백마,1063,경의중앙선,1063075325,1063075323,풍산,곡산,37.65853599537713,126.7943339818477,,,,,,,
1063075323,곡산,1063,경의중앙선,1063075324,1063075322,백마,대곡,37.64607886227099,126.80160321314328,,,,,,,
1063075322,대곡,1063,경의중앙선,1063075323,1063075321,곡산,능곡,37.631949960160085,126.8100094467358,1063.0,경의중앙선,1003.0,3호선,4.0,1.0,4-1
1063075322,대곡,1063,경의중앙선,1063075323,1063075321,곡산,능곡,37.631949960160085,126.8100094467358,1063.0,경의중앙선,1003.0,3호선,5.0,3.0,5-3
1063075321,능곡,1063,경의중앙선,1063075322,1063075320,대곡,행신,37.61898698884321,126.82063426387444,,,,,,,
1063075320,행신,1063,경의중앙선,1063075321,1063075319,능곡,강매,37.612121606726944,126.83428827682994,,,,,,,
1063075318,화전,1063,경의중앙선,1063075319,1063075317,강매,수색,37.60297079813561,126.8683229095624,,,,,,,
1063075317,수색,1063,경의중앙선,1063075318,1063075316,화전,디지털미디어시티,37.5808625683358,126.895659474538,,,,,,,
1063075316,디지털미디어시티,1063,경의중앙선,1063075317,1063075315,수색,가좌,37.57740168656261,126.90069067398755,1063.0,경의중앙선,1006.0,6호선,8.0,4.0,8-4
1063075316,디지털미디어시티,1063,경의중앙선,1063075317,1063075315,수색,가좌,37.57740168656261,126.90069067398755,1063.0,경의중앙선,1006.0,6호선,1.0,1.0,1-1
1063075316,디지털미디어시티,1063,경의중앙선,1063075317,1063075315,수색,가좌,37.57740168656261,126.90069067398755,1063.0,경의중앙선,1065.0,공항철도,0.0,0.0,0-0
1063075315,가좌,1063,경의중앙선,1063075316,1063075314,디지털미디어시티,홍대입구,37.5687433529646,126.914815128053,1063.0,경의중앙선,1063.0,경의중앙선,6.0,1.0,6-1
1063075314,홍대입구,1063,경의중앙선,1063075315,1063075313,가좌,서강대,37.5574494922411,126.927118938976,1063.0,경의중앙선,1002.0,2호선,1.0,1.0,1-1
1063075314,홍대입구,1063,경의중앙선,1063075315,1063075313,가좌,서강대,37.5574494922411,126.927118938976,1063.0,경의중앙선,1002.0,2호선,8.0,4.0,8-4
1063075314,홍대입구,1063,경의중앙선,1063075315,1063075313,가좌,서강대,37.5574494922411,126.927118938976,1063.0,경의중앙선,1065.0,공항철도,1.0,1.0,1-1
1063075314,홍대입구,1063,경의중앙선,1063075315,1063075313,가좌,서강대,37.5574494922411,126.927118938976,1063.0,경의중앙선,1065.0,공항철도,8.0,4.0,8-4
1063075313,서강대,1063,경의중앙선,1063075314,1063075312,홍대입구,공덕,37.5521384864879,126.935507621173,,,,,,,
1063075312,공덕,1063,경의중앙선,1063075313,1063075826,서강대,효창공원앞,37.5424735099283,126.95271984059,1063.0,경의중앙선,1005.0,5호선,8.0,4.0,8-4
1063075312,공덕,1063,경의중앙선,1063075313,1063075826,서강대,효창공원앞,37.5424735099283,126.95271984059,1063.0,경의중앙선,1006.0,6호선,8.0,4.0,8-4
1063075312,공덕,1063,경의중앙선,1063075313,1063075826,서강대,효창공원앞,37.5424735099283,126.95271984059,1063.0,경의중앙선,1065.0,공항철도,8.0,4.0,8-4
1063075110,용산,1063,경의중앙선,1063075826,1063075111,효창공원앞,이촌,37.52960692295435,126.96475753303037,1063.0,경의중앙선,1001.0,1호선,1.0,4.0,1-4
1063075111,이촌,1063,경의중앙선,1063075110,1063075112,용산,서빙고,37.52241291408466,126.973543820854,1063.0,경의중앙선,1004.0,4호선,4.0,3.0,4-3
1063075111,이촌,1063,경의중앙선,1063075110,1063075112,용산,서빙고,37.52241291408466,126.973543820854,1063.0,경의중앙선,1004.0,4호선,5.0,2.0,5-2
1063075335,문산,1063,경의중앙선,1063075335,1063075334,문산,파주,37.854626895054,126.787395378931,,,,,,,
1063075334,파주,1063,경의중앙선,1063075335,1063075333,문산,월롱,37.8153655831005,126.79269130281,,,,,,,
1063075333,월롱,1063,경의중앙선,1063075334,1063075331,파주,금촌,37.7962146380874,126.792585875504,,,,,,,
1063075112,서빙고,1063,경의중앙선,1063075111,1063075113,이촌,한남,37.51956813939535,126.98841094338457,,,,,,,
1063075113,한남,1063,경의중앙선,1063075112,1063075114,서빙고,옥수,37.5294289189437,127.009209110584,,,,,,,
1063075114,옥수,1063,경의중앙선,1063075113,1063075115,한남,응봉,37.540511901869166,127.01874455821252,1063.0,경의중앙선,1003.0,3호선,5.0,1.0,5-1
1063075114,옥수,1063,경의중앙선,1063075113,1063075115,한남,응봉,37.540511901869166,127.01874455821252,1063.0,경의중앙선,1003.0,3호선,4.0,4.0,4-4
1063075115,응봉,1063,경의중앙선,1063075114,1063075116,옥수,왕십리,37.5499526279456,127.034483653629,,,,,,,
1063075116,왕십리,1063,경의중앙선,1063075115,1063075117,응봉,청량리,37.56205814456861,127.0383329389645,1063.0,경의중앙선,1002.0,2호선,8.0,2.0,8-2
1063075116,왕십리,1063,경의중앙선,1063075115,1063075117,응봉,청량리,37.56205814456861,127.0383329389645,1063.0,경의중앙선,1005.0,5호선,7.0,1.0,7-1
1063075116,왕십리,1063,경의중앙선,1063075115,1063075117,응봉,청량리,37.56205814456861,127.0383329389645,1063.0,경의중앙선,1002.0,2호선,7.0,1.0,7-1
1063075116,왕십리,1063,경의중앙선,1063075115,1063075117,응봉,청량리,37.56205814456861,127.0383329389645,1063.0,경의중앙선,1005.0,5호선,8.0,2.0,8-2
1063075116,왕십리,1063,경의중앙선,1063075115,1063075117,응봉,청량리,37.56205814456861,127.0383329389645,1063.0,경의중앙선,1075.0,수인분당선,7.0,1.0,7-1
1063075116,왕십리,1063,경의중앙선,1063075115,1063075117,응봉,청량리,37.56205814456861,127.0383329389645,1063.0,경의중앙선,1075.0,수인분당선,8.0,2.0,8-2
1063075117,청량리,1063,경의중앙선,1063075116,1063075118,왕십리,회기,37.580279093795085,127.0478655818752,1063.0,경의중앙선,1001.0,1호선,8.0,4.0,8-4
1063075117,청량리,1063,경의중앙선,1063075116,1063075118,왕십리,회기,37.580279093795085,127.0478655818752,1063.0,경의중앙선,1001.0,1호선,1.0,1.0,1-1
1063075118,회기,1063,경의중앙선,1063075117,1063075119,청량리,중랑,37.5895296349726,127.05782624137,1063.0,경의중앙선,1001.0,1호선,6.0,2.0,6-2
1063075118,회기,1063,경의중앙선,1063075117,1063075119,청량리,중랑,37.5895296349726,127.05782624137,1063.0,경의중앙선,1001.0,1호선,3.0,3.0,3-3
1063075119,중랑,1063,경의중앙선,1063075118,1063075120,회기,상봉,37.5948425975025,127.075680398461,,,,,,,
1063075120,상봉,1063,경의중앙선,1063075119,1063075121,중랑,망우,37.59671381067542,127.08515107127756,1063.0,경의중앙선,1007.0,7호선,4.0,2.0,4-2
1063075120,상봉,1063,경의중앙선,1063075119,1063075121,중랑,망우,37.59671381067542,127.08515107127756,1063.0,경의중앙선,1067.0,경춘선,4.0,2.0,4-2
1063075120,상봉,1063,경의중앙선,1063075119,1063075121,중랑,망우,37.59671381067542,127.08515107127756,1063.0,경의중앙선,1067.0,경춘선,6.0,2.0,6-2
1063075120,상봉,1063,경의중앙선,1063075119,1063075121,중랑,망우,37.59671381067542,127.08515107127756,1063.0,경의중앙선,1007.0,7호선,6.0,2.0,6-2
1063075121,망우,1063,경의중앙선,1063075120,1063075122,상봉,양원,37.5992960295399,127.092367383432,1063.0,경의중앙선,1067.0,경춘선,4.0,4.0,4-4
1063075121,망우,1063,경의중앙선,1063075120,1063075122,상봉,양원,37.5992960295399,127.092367383432,1063.0,경의중앙선,1067.0,경춘선,5.0,1.0,5-1
1063075122,양원,1063,경의중앙선,1063075121,1063075123,망우,구리,37.6066060557557,127.107946139148,,,,,,,
1063075123,구리,1063,경의중앙선,1063075122,1063075124,양원,도농,37.6032707405088,127.143350984187,,,,,,,
1063075124,도농,1063,경의중앙선,1063075123,1063075125,구리,양정,37.6087726045416,127.161178663222,,,,,,,
1063075125,양정,1063,경의중앙선,1063075124,1063075126,도농,덕소,37.604027962835566,127.19466908658632,,,,,,,
1063075126,덕소,1063,경의중앙선,1063075125,1063075127,양정,도심,37.5868903292078,127.208842710609,,,,,,,
1063075127,도심,1063,경의중앙선,1063075126,1063075128,덕소,팔당,37.579639075911,127.222683857886,,,,,,,
1063075128,팔당,1063,경의중앙선,1063075127,1063075129,도심,운길산,37.5473594340956,127.243966151989,,,,,,,
1063075129,운길산,1063,경의중앙선,1063075128,1063075130,팔당,양수,37.5546425431665,127.310231608596,,,,,,,
1063075130,양수,1063,경의중앙선,1063075129,1063075131,운길산,신원,37.5459634283124,127.329138380916,,,,,,,
1063075131,신원,1063,경의중앙선,1063075130,1063075132,양수,국수,37.5255855578889,127.373091698635,,,,,,,
1063075132,국수,1063,경의중앙선,1063075131,1063075133,신원,아신,37.5161871164552,127.399309828929,,,,,,,
1063075133,아신,1063,경의중앙선,1063075132,1063075134,국수,오빈,37.5139186008078,127.443211499187,,,,,,,
1063075134,오빈,1063,경의중앙선,1063075133,1063075135,아신,양평(경의중앙선),37.5061671737276,127.473661407181,,,,,,,
1063075135,양평(경의중앙선),1063,경의중앙선,1063075134,1063075136,오빈,원덕,37.4926843397043,127.492247611418,,,,,,,
1063075136,원덕,1063,경의중앙선,1063075135,1063075137,양평(경의중앙선),용문,37.468781735546,127.546558679899,,,,,,,
1063075137,용문,1063,경의중앙선,1063075136,1063075138,원덕,지평,37.4818020661568,127.593795306663,,,,,,,
1063080312,신촌(경의중앙선),1063,경의중앙선,1063075315,1063080313,가좌,서울,37.55967513765615,126.94208931819855,,,,,,,
1063080313,서울,1063,경의중앙선,1063080312,1063080313,신촌(경의중앙선),서울,37.55693330961779,126.9713179064219,1063.0,경의중앙선,1001.0,1호선,8.0,4.0,8-4
1063080313,서울,1063,경의중앙선,1063080312,1063080313,신촌(경의중앙선),서울,37.55693330961779,126.9713179064219,1063.0,경의중앙선,1004.0,4호선,8.0,4.0,8-4
1067080119,광운대,1067,경춘선,1067080119,1067080120,광운대,상봉,37.623916497664,127.061985215335,,,,,,,
1067080120,상봉,1067,경춘선,1067080118,1067080121,중랑,망우,37.5969733432502,127.085085690038,1067.0,경춘선,1007.0,7호선,4.0,4.0,4-4
1067080120,상봉,1067,경춘선,1067080118,1067080121,중랑,망우,37.5969733432502,127.085085690038,1067.0,경춘선,1063.0,경의중앙선,4.0,4.0,4-4
1067080121,망우,1067,경춘선,1067080120,1067080122,상봉,신내,37.600017312378,127.091738656282,1067.0,경춘선,1063.0,경의중앙선,3.0,4.0,3-4
1067080121,망우,1067,경춘선,1067080120,1067080122,상봉,신내,37.600017312378,127.091738656282,1067.0,경춘선,1063.0,경의중앙선,6.0,1.0,6-1
1067080122,신내,1067,경춘선,1067080121,1067080123,망우,갈매,37.61270546979327,127.10322521629692,,,,,,,
1067080123,갈매,1067,경춘선,1067080122,1067080124,신내,별내,37.6340689252244,127.114760741021,,,,,,,
1067080124,별내,1067,경춘선,1067080123,1067080125,갈매,퇴계원,37.6420679726917,127.126969149167,,,,,,,
1091004800,인천공항1터미널,1091,자기부상선,1091004800,1091004801,인천공항1터미널,장기주차장,37.4476391820171,126.452349810171,,,,,,,
1092004703,4.19 민주묘지,1092,우이신설선,1092004702,1092004704,솔밭공원,가오리,37.6495307746374,127.01369763482,,,,,,,
1092004704,가오리,1092,우이신설선,1092004703,1092004705,4.19 민주묘지,화계,37.6415440572233,127.01676896839822,,,,,,,
1092004712,보문,1092,우이신설선,1092004711,1092004713,성신여대입구,신설동,37.5850444246949,127.019550510271,,,,,,,
1092004709,북한산보국문,1092,우이신설선,1092004708,1092004710,솔샘,정릉,37.6121367531121,127.008263392003,,,,,,,
1092004701,북한산우이,1092,우이신설선,1092004701,1092004702,북한산우이,솔밭공원,37.66288704047998,127.012757130876,,,,,,,
1092004706,삼양,1092,우이신설선,1092004705,1092004707,화계,삼양사거리,37.6269190539283,127.018156780705,,,,,,,
1092004707,삼양사거리,1092,우이신설선,1092004706,1092004708,삼양,솔샘,37.6213181360851,127.020488845069,,,,,,,
1092004711,성신여대입구,1092,우이신설선,1092004710,1092004712,정릉,보문,37.5923825668685,127.016549589616,,,,,,,
1092004702,솔밭공원,1092,우이신설선,1092004701,1092004703,북한산우이,4.19 민주묘지,37.6559782562487,127.013268181236,,,,,,,
1092004708,솔샘,1092,우이신설선,1092004707,1092004709,삼양사거리,북한산보국문,37.6202595752066,127.01355180603667,,,,,,,
1092004713,신설동,1092,우이신설선,1092004712,1092004713,보문,신설동,37.57655099537365,127.02320708440578,,,,,,,
1067080125,퇴계원,1067,경춘선,1067080124,1067080126,별내,사릉,37.6482657629059,127.14353713662,,,,,,,
1067080126,사릉,1067,경춘선,1067080125,1067080127,퇴계원,금곡,37.65112427884554,127.1769262036544,,,,,,,
1067080127,금곡,1067,경춘선,1067080126,1067080128,사릉,평내호평,37.6373551430559,127.207533674718,,,,,,,
1067080128,평내호평,1067,경춘선,1067080127,1067080129,금곡,천마산,37.6532138128125,127.244438968688,,,,,,,
1069073136,인천대입구,1069,인천1호선,1069073135,1069073137,지식정보단지,센트럴파크,37.3862063921103,126.639542234479,,,,,,,
1069073137,센트럴파크,1069,인천1호선,1069073136,1069073138,인천대입구,국제업무지구,37.3928455432657,126.634988814949,,,,,,,
1069073138,국제업무지구,1069,인천1호선,1069073137,1069073138,센트럴파크,국제업무지구,37.3996578386606,126.630542158102,,,,,,,
1071075253,소래포구,1071,수인선,1071075252,1071075254,월곶,인천논현,37.4009402347666,126.733492081979,,,,,,,
1071075254,인천논현,1071,수인선,1071075253,1071075255,소래포구,호구포,37.4006589466073,126.722452080127,,,,,,,
1071075255,호구포,1071,수인선,1071075254,1071075256,인천논현,남동인더스파크,37.4016421735726,126.708683171095,,,,,,,
1071075256,남동인더스파크,1071,수인선,1071075255,1071075257,호구포,원인재,37.4077423820652,126.695227491501,,,,,,,
1071075257,원인재,1071,수인선,1071075256,1071075258,남동인더스파크,연수,37.4132120460243,126.686457819329,1071.0,수인선,1069.0,인천1호선,2.0,2.0,2-2
1071075257,원인재,1071,수인선,1071075256,1071075258,남동인더스파크,연수,37.4132120460243,126.686457819329,1071.0,수인선,1069.0,인천1호선,5.0,3.0,5-3
1071075258,연수,1071,수인선,1071075257,1071075259,원인재,송도,37.41792798381812,126.67874745918829,,,,,,,
1071075259,송도,1071,수인선,1071075258,1071075261,연수,인하대,37.4299616326114,126.654675713707,,,,,,,
1075075209,청량리,1075,수인분당선,1075075209,1075075210,청량리,왕십리,37.5808953806814,127.047847862522,,,,,,,
1075075210,왕십리,1075,수인분당선,1075075209,1075075211,청량리,서울숲,37.56063982853407,127.0387838053244,1075.0,수인분당선,1005.0,5호선,1.0,1.0,1-1
1075075210,왕십리,1075,수인분당선,1075075209,1075075211,청량리,서울숲,37.56063982853407,127.0387838053244,1075.0,수인분당선,1002.0,2호선,1.0,1.0,1-1
1075075210,왕십리,1075,수인분당선,1075075209,1075075211,청량리,서울숲,37.56063982853407,127.0387838053244,1075.0,수인분당선,1063.0,경의중앙선,3.0,4.0,3-4
1075075211,서울숲,1075,수인분당선,1075075210,1075075212,왕십리,압구정로데오,37.543645796605,127.044746216358,,,,,,,
1075075212,압구정로데오,1075,수인분당선,1075075211,1075075213,서울숲,강남구청,37.5275184818021,127.0406027693898,,,,,,,
1075075213,강남구청,1075,수인분당선,1075075212,1075075214,압구정로데오,선정릉,37.51721617197854,127.0413109462156,1075.0,수인분당선,1007.0,7호선,4.0,1.0,4-1
1075075213,강남구청,1075,수인분당선,1075075212,1075075214,압구정로데오,선정릉,37.51721617197854,127.0413109462156,1075.0,수인분당선,1007.0,7호선,3.0,4.0,3-4
1075075214,선정릉,1075,수인분당선,1075075213,1075075215,강남구청,선릉,37.5109326388803,127.043627289129,1075.0,수인분당선,1009.0,9호선,6.0,4.0,6-4
1075075214,선정릉,1075,수인분당선,1075075213,1075075215,강남구청,선릉,37.5109326388803,127.043627289129,1075.0,수인분당선,1009.0,9호선,2.0,4.0,2-4
1075075215,선릉,1075,수인분당선,1075075214,1075075216,선정릉,한티,37.50516782552168,127.04870992465412,1075.0,수인분당선,1002.0,2호선,6.0,3.0,6-3
1075075215,선릉,1075,수인분당선,1075075214,1075075216,선정릉,한티,37.50516782552168,127.04870992465412,1075.0,수인분당선,1002.0,2호선,5.0,1.0,5-1
1075075215,선릉,1075,수인분당선,1075075214,1075075216,선정릉,한티,37.50516782552168,127.04870992465412,1075.0,수인분당선,1002.0,2호선,1.0,2.0,1-2
1075075215,선릉,1075,수인분당선,1075075214,1075075216,선정릉,한티,37.50516782552168,127.04870992465412,1075.0,수인분당선,1002.0,2호선,2.0,3.0,2-3
1075075216,한티,1075,수인분당선,1075075215,1075075217,선릉,도곡,37.4962857047653,127.052909749417,,,,,,,
1075075217,도곡,1075,수인분당선,1075075216,1075075218,한티,구룡,37.49097398162934,127.05549883514036,1075.0,수인분당선,1003.0,3호선,5.0,1.0,5-1
1075075217,도곡,1075,수인분당선,1075075216,1075075218,한티,구룡,37.49097398162934,127.05549883514036,1075.0,수인분당선,1003.0,3호선,6.0,2.0,6-2
1075075217,도곡,1075,수인분당선,1075075216,1075075218,한티,구룡,37.49097398162934,127.05549883514036,1075.0,수인분당선,1003.0,3호선,6.0,4.0,6-4
1075075217,도곡,1075,수인분당선,1075075216,1075075218,한티,구룡,37.49097398162934,127.05549883514036,1075.0,수인분당선,1003.0,3호선,4.0,3.0,4-3
1075075218,구룡,1075,수인분당선,1075075217,1075075219,도곡,개포동,37.4870274262116,127.059492941655,,,,,,,
1075075219,개포동,1075,수인분당선,1075075218,1075075220,구룡,대모산입구,37.4891394691891,127.066120707828,,,,,,,
1075075220,대모산입구,1075,수인분당선,1075075219,1075075221,개포동,수서,37.4915500752654,127.073070274916,,,,,,,
